검색키워드,가게이름,카테고리,평점,평점건수,리뷰수,주소,지번,영업시간,연락처,상세정보링크
판교 한식집,일점가 판교디테라스점,감자탕,2.7,3,11,경기 성남시 분당구 판교로319번길 13 114호 일점가 판교디테라스점,삼평동 691,월~토 10:00 ~ 22:00 · 휴게시간 월~토 14:30 ~ 16:30,0316097811,https://place.map.kakao.com/1289916448
판교 한식집,죽도령 판교점,한식,0.0,0,0,경기 성남시 분당구 판교역로 240,삼평동 678,"월,화,수,목,금,일 10:00 ~ 23:00",05079787068,https://place.map.kakao.com/250853216
판교 한식집,여의나룻 판교점,한식,3.8,22,81,경기 성남시 분당구 분당내곡로 131 2층,백현동 534,매일 15:30 ~ 17:00,,https://place.map.kakao.com/1334706746
판교 한식집,구구족 분당판교점,"족발,보쌈",,(30),1,경기 성남시 분당구 동판교로 91 백현마을4단지 상가 지하 1층 108호,백현동 553,,0317039982,https://place.map.kakao.com/1783629721
판교 한식집,한뿌리죽 현대백화점 판교점,죽,0.0,0,0,경기 성남시 분당구 백현동 541 지하1층 현대식품관 내,,월~목 10:30 ~ 20:00,03151701071,https://place.map.kakao.com/2033092280
판교 한식집,신사감자탕&쭈꾸미,감자탕,0.0,0,0,"경기 성남시 분당구 판교역로 230 삼환하이펙스 B동 2층 207호,208호",삼평동 679,,,https://place.map.kakao.com/946224073
판교 한식집,육대장 판교점,국밥,1.0,1,2,경기 성남시 분당구 판교역로 230 B118호,삼평동 679,매일 10:30 ~ 21:30 · 휴게시간 매일 15:00 ~ 16:30,,https://place.map.kakao.com/666867081
판교 한식집,서울황태 판교점,한식,5.0,1,18,경기 성남시 분당구 판교역로192번길 16,삼평동 662,월~금 16:00 ~ 01:00,,https://place.map.kakao.com/126782572
판교 한식집,제비면가 판교본점,수제비,3.8,5,6,경기 성남시 분당구 판교역로 240 삼환하이펙스 A동 지하1층 B114호,삼평동 678,월~금 11:30 ~ 21:00,0316982959,https://place.map.kakao.com/1643600960
판교 한식집,채가원 현대백화점판교점,한식,2.8,6,40,경기 성남시 분당구 판교역로146번길 20 9층,백현동 541,매일 15:00 ~ 17:00,03151701908,https://place.map.kakao.com/783221008
판교 한식집,헤이롤,한식,5.0,2,3,경기 성남시 분당구 운중로125번길 3-3 1층 104호,운중동 978-3,월~금 09:00 ~ 19:00 · 휴게시간 월~금 14:30 ~ 16:00,,https://place.map.kakao.com/739781946
판교 한식집,한국집,한식,2.6,11,0,경기 성남시 분당구 판교역로146번길 20 현대백화점 판교점 9층,백현동 541,매일 10:30 ~ 22:00,03151701953,https://place.map.kakao.com/26945312
판교 한식집,통이큰낙지,"해물,생선",4.6,8,3,"경기 성남시 분당구 판교로255번길 9-22 우림W-CITY 지하1층 B103호, B104호",삼평동 618,월~토 11:00 ~ 21:00,,https://place.map.kakao.com/20247162
판교 한식집,프레퍼스다이어트푸드 판교점,한식,1.9,8,27,경기 성남시 분당구 판교역로 231,삼평동 680,매일 10:00 ~ 22:00,050720838506,https://place.map.kakao.com/232654184
판교 한식집,동네맛집,한식,5.0,1,4,경기 성남시 분당구 운중로 131 스타식스메트로 1층 102호,운중동 964,,,https://place.map.kakao.com/753917666
판교 한식집,냉면클라쓰&마약만두 분당백현점,냉면,0.0,0,0,경기 성남시 분당구 판교역로10번길 12-3,백현동 580-1,,0317811720,https://place.map.kakao.com/444366252
판교 한식집,취화당,한식,5.0,1,20,경기 성남시 분당구 대왕판교로606번길 45 1층,삼평동 653,영업시간 월~금 17:00 ~ 24:00,,https://place.map.kakao.com/36671870
판교 한식집,달맞이 국밥,국밥,3.5,2,0,경기 성남시 분당구 판교역로 240 1층,삼평동 678,,,https://place.map.kakao.com/1118003458
판교 한식집,소도둑 판교점,"육류,고기",3.0,5,0,경기 성남시 분당구 대왕판교로 660 유스페이스1 163호,삼평동 670,매일 10:00 ~ 22:00,,https://place.map.kakao.com/645383756
판교 한식집,이황식당2,한식,0.0,0,10,경기 성남시 분당구 대왕판교로 670 유스페이스2 지하1층 B105호,삼평동 682,월~토 14:00 ~ 17:00,,https://place.map.kakao.com/1428537592
판교 한식집,돼지야미안해,"육류,고기",5.0,1,0,경기 성남시 분당구 대왕판교로606번길 45,삼평동 653,영업시간 월~토 21:00 ~ 05:00,050720841676,https://place.map.kakao.com/509806567
판교 한식집,어서오시게 분당판교점,"게,대게",4.3,10,128,경기 성남시 분당구 판교역로 184 JS빌딩 1층 102호,삼평동 643,매일 11:00 ~ 21:00,0317078249,https://place.map.kakao.com/536532950
판교 한식집,양문 판교점,갈비,5.0,1,61,경기 성남시 분당구 대왕판교로 660 1층,삼평동 670,월~금 15:00 ~ 17:00,,https://place.map.kakao.com/647052849
판교 한식집,미정국수0410 서판교점,국수,2.5,11,3,경기 성남시 분당구 운중로 140 메트로골드 1층,운중동 941,매일 15:00 ~ 20:00,0317080410,https://place.map.kakao.com/590200386
판교 한식집,군산오징어 리틀 판교우림W시티점,"해물,생선",3.0,4,10,경기 성남시 분당구 판교로255번길 9-22 2층 214호,삼평동 618,월~금 14:30 ~ 17:00,0316288078,https://place.map.kakao.com/25451204
판교 한식집,도리깨침,한식,0.0,0,0,경기 성남시 분당구 판교역로10번길 10-7,백현동 580-5,,,https://place.map.kakao.com/667468198
판교 한식집,판교화로,"육류,고기",0.0,0,7,경기 성남시 분당구 운중로125번길 4-5 1층,운중동 976-4,월~토 16:00 ~ 22:00,,https://place.map.kakao.com/1824692932
판교 한식집,꼬들집,"육류,고기",1.0,1,0,경기 성남시 분당구 판교역로 231 H스퀘어S동 2층,삼평동 680,,0317893789,https://place.map.kakao.com/1611703204
판교 한식집,혜선이,한식,0.0,0,0,경기 성남시 분당구 운중로 135,운중동 965,,0317079735,https://place.map.kakao.com/963127766
판교 한식집,연어의하루,"해물,생선",3.5,6,0,경기 성남시 분당구 운중로 129 1층 106~107호,운중동 963,영업시간 매일 17:00 ~ 05:00,0317077707,https://place.map.kakao.com/27441968
판교 한식집,한강로칼국수 판교점,칼국수,3.1,29,49,경기 성남시 분당구 판교역로146번길 20 지하 1층,백현동 541,월~목 10:30 ~ 19:30,03151701013,https://place.map.kakao.com/1643710620
판교 한식집,춘업순대국과 0627부대찌개,국밥,4.7,7,10,경기 성남시 분당구 판교로255번길 9-22 우림W-city 2층 215호,삼평동 618,월~금 11:00 ~ 20:00,,https://place.map.kakao.com/418430744
판교 한식집,압구정김치찌개,"찌개,전골",4.0,3,6,경기 성남시 분당구 판교로255번길 9-22 우림W시티 207호,삼평동 618,월~금 10:30 ~ 21:00 · 휴게시간 월~금 14:30 ~ 16:30,0316288776,https://place.map.kakao.com/1937947495
판교 한식집,어부네,회,0.0,0,0,경기 성남시 분당구 판교공원로2길 52,판교동 601-9,,03180163339,https://place.map.kakao.com/26493918
판교 한식집,청여수,국수,3.9,8,11,경기 성남시 분당구 판교역로 230 삼환하이펙스 B동 지하1층 B112호,삼평동 679,월~토 07:00 ~ 21:00,0316983992,https://place.map.kakao.com/912735058
판교 한식집,서울전통육개장 판교점,한식,2.5,4,3,경기 성남시 분당구 판교역로 240 삼환하이펙스A동 지하1층 108-1호,삼평동 678,매일 11:00 ~ 22:00,,https://place.map.kakao.com/1674149549
판교 한식집,됐소 판교본점,"육류,고기",0.0,0,0,경기 성남시 분당구 대왕판교로 670 유스페이스2 A동 지하1층 B101호,삼평동 682,월~토 15:00 ~ 17:00,0316286092,https://place.map.kakao.com/975084332
판교 한식집,수작,갈비,3.0,2,214,경기 성남시 분당구 대왕판교로 670 유스페이스2 지하1층 B115호,삼평동 682,월~금 11:00 ~ 21:30,,https://place.map.kakao.com/486385684
판교 한식집,효자동생태탕,"해물,생선",0.0,0,0,경기 성남시 분당구 판교역로192번길 16 판교타워 2층,삼평동 662,"월,수,목 09:00 ~ 23:00",0317019104,https://place.map.kakao.com/18446358
판교 한식집,오전오후,한식,3.9,9,16,경기 성남시 분당구 대왕판교로 670 2층 214호,삼평동 682,월~토 11:00 ~ 24:00,0317052468,https://place.map.kakao.com/1128963123
판교 한식집,해리포차,한식,5.0,1,2,경기 성남시 분당구 운중로 255,판교동 590,"영업시간 수,금,토 18:00 ~ 01:00",,https://place.map.kakao.com/2137224738
판교 한식집,참다랑어막주는집 서판교점,"해물,생선",0.0,0,1,경기 성남시 분당구 판교공원로2길 38 1층 103호,판교동 600-8,,03180168484,https://place.map.kakao.com/257360449
판교 한식집,북청집,한식,4.0,1,0,경기 성남시 분당구 판교로255번길 9-22,삼평동 618,,0316288130,https://place.map.kakao.com/1809349924
판교 한식집,신사부대찌개&품격삼겹살,"육류,고기",5.0,1,0,경기 성남시 분당구 대왕판교로 660 유스페이스 1A동 205호,삼평동 670,월~금 10:00 ~ 22:00,,https://place.map.kakao.com/1018441290
판교 한식집,회코스앤탕,회,2.7,7,1,경기 성남시 분당구 동판교로 226 봇들마을4단지아파트상가 1층 104호,삼평동 718,매일 11:30 ~ 22:00,01055423184,https://place.map.kakao.com/193887912
판교 한식집,산척 동수제비 판교6호점,한식,,(30),10,경기 성남시 분당구 판교역로 240 삼환하이펙스 A동 지하1층 B103호,삼평동 678,화~목 14:00 ~ 17:00,0316982866,https://place.map.kakao.com/553462849
판교 한식집,도세옥,한식,5.0,1,1,경기 성남시 분당구 대왕판교로606번길 10 알파리움타워 1동 2층 라스트리트 208호,백현동 531,,01062557950,https://place.map.kakao.com/903147445
판교 한식집,마포갈비집 판교점,갈비,0.0,0,45,경기 성남시 분당구 대왕판교로 660 유스페이스1 2층 239호,삼평동 670,영업시간 월~토 17:00 ~ 22:00,,https://place.map.kakao.com/453657190
판교 한식집,의정부부대찌개,"찌개,전골",1.0,1,5,경기 성남시 분당구 운중로138번길 28-8 1층 101호,운중동 931,월~토 11:30 ~ 22:00,0317180174,https://place.map.kakao.com/26008459
판교 한식집,삼성에버랜드 코리아바이오,한식,0.0,0,0,경기 성남시 분당구 대왕판교로 700,삼평동 694-1,,0316280979,https://place.map.kakao.com/21626479
판교 한식집,집밥맛있다,한식,3.5,4,1,경기 성남시 분당구 대왕판교로 660 유스페이스1 지하1층 128-2호,삼평동 670,,0317242988,https://place.map.kakao.com/26798232
판교 한식집,더건강한장어 직영3호점,장어,0.0,0,0,경기 성남시 분당구 판교로255번길 9-22 지하1층 109호,삼평동 618,,0316288088,https://place.map.kakao.com/1686213047
판교 한식집,용인전통순대국 판교점,순대,1.5,2,3,경기 성남시 분당구 판교로255번길 9-22 우림더블유시티 지하1층 B111호,삼평동 618,,,https://place.map.kakao.com/21530043
판교 한식집,우리가정육상회 성남판교점,"육류,고기",5.0,1,0,경기 성남시 분당구 대왕판교로 670 유스페이스2 B동 2층 213호,삼평동 682,월~토 11:30 ~ 22:30,,https://place.map.kakao.com/26576055
판교 한식집,김인성의 토평한우소곱창,"곱창,막창",4.5,2,0,경기 성남시 분당구 대왕판교로 660,삼평동 670,,0317242589,https://place.map.kakao.com/1029284399
판교 한식집,윤가네용대리해장국 판교유스페이스직영점,해장국,0.0,0,7,경기 성남시 분당구 대왕판교로 660 유스페이스1 1층 116호,삼평동 670,매일 11:00 ~ 21:00,0317786238,https://place.map.kakao.com/822956127
판교 한식집,냉면장인 임사부 판교점,냉면,0.0,0,0,경기 성남시 분당구 동판교로52번길 3-6,백현동 604-2,매일 14:00 ~ 18:00,05074641749,https://place.map.kakao.com/1149801986
판교 한식집,가족회관 현대백화점판교점,한식,1.3,3,27,경기 성남시 분당구 판교역로146번길 20 지하1층,백현동 541,월~금 10:30 ~ 20:00,03151702026,https://place.map.kakao.com/1138182663
판교 한식집,만학 현대백화점 판교점,한식,3.0,7,47,경기 성남시 분당구 판교역로146번길 20 지하1층,백현동 541,월~금 10:30 ~ 20:00,03151701013,https://place.map.kakao.com/846837332
판교 한식집,현대그린푸드 엔에치엔 엔터테인먼트,한식,5.0,1,0,경기 성남시 분당구 대왕판교로645번길 14,삼평동 629,,0315252540,https://place.map.kakao.com/21559850
판교 한식집,덕순네육개장,국밥,0.0,0,0,경기 성남시 분당구 동판교로 225,삼평동 722,,0317022526,https://place.map.kakao.com/1824001899
판교 한식집,우림닭갈비,한식,1.0,1,7,경기 성남시 분당구 판교로255번길 9-22,삼평동 618,월~금 11:00 ~ 21:30,0316287766,https://place.map.kakao.com/59130372
판교 한식집,역전우동 판교역점,한식,0.0,0,0,경기 성남시 분당구 대왕판교로606번길 31,삼평동 647,,0317816999,https://place.map.kakao.com/1634983093
판교 한식집,우물집 현대백화점판교점,한식,2.3,4,5,경기 성남시 분당구 판교역로146번길 20 5층 식품관,백현동 541,매일 10:30 ~ 22:00,03151701517,https://place.map.kakao.com/154513092
판교 한식집,안동찜닭,한식,0.0,0,0,경기 성남시 분당구 판교역로 240,삼평동 678,,0316987857,https://place.map.kakao.com/1868300733
판교 한식집,평안,냉면,4.0,4,4,경기 성남시 분당구 판교역로 240 삼환하이펙스 A동 지하1층 26-1호,삼평동 678,월~금 11:00 ~ 20:00,01080627250,https://place.map.kakao.com/1735334752
판교 한식집,석쇠한판숨두부,한식,4.6,5,0,경기 성남시 분당구 판교로255번길 9-22 우림W시티 2층,삼평동 618,,,https://place.map.kakao.com/1731463062
판교 한식집,단푸드,"육류,고기",0.0,0,0,경기 성남시 분당구 판교역로 136 힐스테이트판교역 판매시설동 지2층 비 2028호,백현동 540,월~금 09:00 ~ 18:00,07079721525,https://place.map.kakao.com/973418390
판교 한식집,청담동양마니 현대백화점판교점,한식,5.0,1,0,경기 성남시 분당구 판교역로146번길 20 현대백화점 판교복합몰 지하1층,백현동 541,,03151701052,https://place.map.kakao.com/324790101
판교 한식집,비비다낙지 현대백화점 판교점,"해물,생선",0.0,0,0,경기 성남시 분당구 판교역로146번길 20 지하1층,백현동 541,,03151701011,https://place.map.kakao.com/664499332
판교 한식집,엄마집,한식,5.0,1,1,경기 성남시 분당구 대왕판교로 660 유스페이스 지하1층,삼평동 670,,0317242989,https://place.map.kakao.com/995705485
판교 한식집,둥지,닭요리,0.0,0,0,경기 성남시 분당구 판교역로192번길 14-1,삼평동 661,,03180165103,https://place.map.kakao.com/2124802447
판교 한식집,꿀돼지두루치기,"불고기,두루치기",2.8,12,10,경기 성남시 분당구 판교로255번길 9-22 판교 우림 W-CITY 지하1층,삼평동 618,,,https://place.map.kakao.com/485627049
판교 한식집,소호면가,국수,4.0,5,16,경기 성남시 분당구 판교로255번길 9-22 2층 225호,삼평동 618,,,https://place.map.kakao.com/168874913
판교 한식집,한솔국시 현대백화점판교점,냉면,1.2,5,1,경기 성남시 분당구 판교역로146번길 20 지하1층,백현동 541,,03151702063,https://place.map.kakao.com/697126952
판교 한식집,온드린 현대백화점 판교점,한정식,3.0,1,1,경기 성남시 분당구 판교역로146번길 20 지하1층,백현동 541,,03151702061,https://place.map.kakao.com/1025534044
판교 한식집,막창막장,"곱창,막창",5.0,2,17,경기 성남시 분당구 대왕판교로 660 유스페이스1 2층 234호,삼평동 670,영업시간 월~금 17:00 ~ 23:00,,https://place.map.kakao.com/1499761586
판교 한식집,도시하누판교,"육류,고기",5.0,1,0,경기 성남시 분당구 대왕판교로 660,삼평동 670,,07040771556,https://place.map.kakao.com/1366087516
판교 한식집,미광쭈꾸미,"해물,생선",5.0,1,0,경기 성남시 분당구 대왕판교로 660,삼평동 670,,0317242580,https://place.map.kakao.com/119437302
판교 한식집,국수의진수,국수,4.6,5,9,경기 성남시 분당구 대왕판교로 660 유스페이스1 지하층 B123호,삼평동 670,월~금 10:00 ~ 20:00,,https://place.map.kakao.com/943466713
판교 한식집,양바위,한식,0.0,0,0,경기 성남시 분당구 판교역로 240,삼평동 678,,0316983592,https://place.map.kakao.com/2027391410
판교 한식집,두부장수,한식,0.0,0,1,경기 성남시 분당구 대왕판교로606번길 58,삼평동 741,,0317078859,https://place.map.kakao.com/1082307035
판교 한식집,전주옥,한식,0.0,0,0,경기 성남시 분당구 운중로146번길 11-4,운중동 1020,,0317180532,https://place.map.kakao.com/887751770
판교 한식집,오장동흥남집 판교점,한식,0.0,0,0,경기 성남시 분당구 동판교로177번길 25 판교호반써밋플레이스 1층 106호,삼평동 740,매일 10:00 ~ 22:00,0317036533,https://place.map.kakao.com/1374913770
판교 한식집,어멍막국수,국수,2.6,7,1,경기 성남시 분당구 판교역로146번길 20 지하1층,백현동 541,매일 10:30 ~ 22:00,03151701013,https://place.map.kakao.com/1108025108
판교 한식집,시골불냉면,냉면,0.0,0,0,경기 성남시 분당구 대왕판교로 670,삼평동 682,,,https://place.map.kakao.com/26804519
판교 한식집,온복비빔국수 현대백화점판교점,국수,1.0,1,5,경기 성남시 분당구 판교역로146번길 20 지하1층,백현동 541,매일 10:30 ~ 20:30,03151701011,https://place.map.kakao.com/2078526498
판교 한식집,가비정,한식,5.0,2,0,경기 성남시 분당구 판교로255번길 9-22 판교우림W시티 2층 202호,삼평동 618,,,https://place.map.kakao.com/1119537043
판교 한식집,편장군족발 현대백화점판교점,"족발,보쌈",3.0,2,3,경기 성남시 분당구 판교역로146번길 20 지하1층,백현동 541,월~목 10:30 ~ 20:00,03151701013,https://place.map.kakao.com/2080322469
판교 한식집,델리스타트업점,한식,0.0,0,0,경기 성남시 분당구 판교로289번길 20,삼평동 698,,0234530833,https://place.map.kakao.com/29862278
판교 한식집,차림117식당 그레이츠판교,한식,0.0,0,0,경기 성남시 분당구 백현동 535 지하1층,,,,https://place.map.kakao.com/172647532
판교 한식집,베트남이랑,한식,0.0,0,0,경기 성남시 분당구 판교역로 145,백현동 530,,,https://place.map.kakao.com/798758376
판교 한식집,행복한밥상,한식,0.0,0,0,경기 성남시 분당구 대왕판교로 670,삼평동 682,,0316284646,https://place.map.kakao.com/565956728
판교 한식집,압구정미연 현대백화점 판교점,한식,0.0,0,5,경기 성남시 분당구 판교역로146번길 20,백현동 541,월~목 10:30 ~ 20:00,03151701022,https://place.map.kakao.com/1980846775
판교 한식집,신토제주왕족발,"족발,보쌈",0.0,0,0,경기 성남시 분당구 판교역로192번길 16 판교타워 202호,삼평동 662,,,https://place.map.kakao.com/19877705
판교 한식집,제주옥,한식,0.0,0,0,경기 성남시 분당구 판교공원로2길 19,판교동 598-9,,,https://place.map.kakao.com/23751380
판교 한식집,백가네남원추어탕,한식,0.0,0,0,경기 성남시 분당구 판교역로 240,삼평동 678,,0316984533,https://place.map.kakao.com/1244033090
판교 한식집,오덮,한식,3.3,7,3,경기 성남시 분당구 판교역로 240,삼평동 678,,0316960365,https://place.map.kakao.com/842954562
판교 한식집,밥이랑커피랑,한식,2.7,9,1,경기 성남시 분당구 판교역로 145,백현동 530,월~금 14:00 ~ 17:00,07047921557,https://place.map.kakao.com/649933722
판교 한식집,장원족발보쌈,한식,0.0,0,0,경기 성남시 분당구 대왕판교로644번길 65,삼평동 726,,0317023324,https://place.map.kakao.com/1231377155
판교 한식집,호연에프앤디,한식,0.0,0,0,경기 성남시 분당구 판교역로 136 1층 1042호,백현동 540,,,https://place.map.kakao.com/418475004
판교 한식집,프랑킨바베큐치킨 동판교점,"육류,고기",0.0,0,0,경기 성남시 분당구 동판교로52번길 21-4,백현동 589-2,월~목 14:00 ~ 17:30,050720841641,https://place.map.kakao.com/504300964
판교 한식집,신고집찜칼국수,"해물,생선",0.0,0,0,경기 성남시 분당구 판교역로10번길 12,백현동 580-9,,03180160104,https://place.map.kakao.com/1842041845
판교 한식집,한우리 블랙 현대백화점판교점,한식,0.0,0,4,경기 성남시 분당구 판교역로146번길 20 9층,백현동 541,매일 10:30 ~ 22:00,03151701916,https://place.map.kakao.com/341448904
판교 한식집,별빛뚝닭 판교본점,닭요리,2.0,2,66,"경기 성남시 분당구 판교역로 240 삼환하이펙스 A동 1층 109,110호",삼평동 678,월~토 15:00 ~ 17:00,0316983303,https://place.map.kakao.com/746101608
판교 한식집,복문 현대백화점 판교점,"굴,전복",3.0,2,0,경기 성남시 분당구 판교역로146번길 20 지하1층,백현동 541,,03151702048,https://place.map.kakao.com/1012333603
판교 한식집,낭만족발,"족발,보쌈",0.0,0,0,경기 성남시 분당구 대왕판교로 670 유스페이스 2동 107호,삼평동 682,,0318189943,https://place.map.kakao.com/21604047
판교 한식집,육촌 판교점,"육류,고기",0.0,0,1,경기 성남시 분당구 대왕판교로 660 유스페이스1 1층 120호,삼평동 670,영업시간 월~토 17:00 ~ 23:30,0316284492,https://place.map.kakao.com/1446587879
판교 한식집,기달임 돼지곰탕,한식,0.0,0,15,경기 성남시 분당구 판교역로 240 삼환하이펙스A동 지하1층 B112호,삼평동 678,월~목 15:00 ~ 17:00,0316982810,https://place.map.kakao.com/1378670254
판교 한식집,청구칼국수,국수,0.0,0,0,경기 성남시 분당구 대왕판교로 660,삼평동 670,,0317242666,https://place.map.kakao.com/1957640475
판교 한식집,판교영천육회 본점,한식,0.0,0,0,경기 성남시 분당구 판교공원로2길 58,판교동 601-5,월~금 10:30 ~ 21:00 · 휴게시간 월~금 14:00 ~ 16:30,050720821696,https://place.map.kakao.com/1411563013
판교 한식집,약선닭한마리,닭요리,0.0,0,0,경기 성남시 분당구 대왕판교로606번길 58 푸르지오월드마크 1104호,삼평동 741,,,https://place.map.kakao.com/20496129
판교 한식집,건강밥상 현대백화점 판교점,한식,4.3,3,3,경기 성남시 분당구 판교역로146번길 20 지하1층,백현동 541,,03151702064,https://place.map.kakao.com/1340771029
판교 한식집,매일한식,한식,3.7,3,0,경기 성남시 분당구 대왕판교로606번길 41 프라임스퀘어빌딩 지하1층,삼평동 652,,03180165425,https://place.map.kakao.com/1963796060
판교 한식집,휴세코 판교지점,한식,0.0,0,0,경기 성남시 분당구 판교로 333,삼평동 702,,03180627060,https://place.map.kakao.com/14692704
판교 한식집,안주,한식,5.0,1,2,경기 성남시 분당구 판교로319번길 13,삼평동 691,,,https://place.map.kakao.com/1811819926
판교 한식집,전주선비빔 현대백화점 판교점,한식,4.2,5,2,경기 성남시 분당구 판교역로146번길 20 지하1층,백현동 541,,03151702062,https://place.map.kakao.com/997183119
판교 한식집,포구어가,회,0.0,0,0,"경기 성남시 분당구 판교로255번길 9-22 우림W시티 지하103, 104호",삼평동 618,,,https://place.map.kakao.com/18511556
판교 한식집,보정골,한식,0.0,0,0,경기 성남시 분당구 대왕판교로606번길 41 지하 1층,삼평동 652,,03180165425,https://place.map.kakao.com/14081129
판교 한식집,38보쌈&족발,"족발,보쌈",0.0,0,0,경기 성남시 분당구 판교역로 230,삼평동 679,,07082371087,https://place.map.kakao.com/19513634
판교 한식집,몽촌닭갈비 현대백화점판교점,닭요리,0.0,0,0,경기 성남시 분당구 판교역로146번길 20 본관 지하1층,백현동 541,,03151701021,https://place.map.kakao.com/738803798
판교 한식집,포세카플러스 분당지점,한식,0.0,0,0,경기 성남시 분당구 판교로289번길 20,삼평동 698,,,https://place.map.kakao.com/15947187
판교 한식집,일만족발 서판교점,"족발,보쌈",2.3,3,0,경기 성남시 분당구 운중로138번길 36 1층 103호,운중동 930-6,,0317020993,https://place.map.kakao.com/325212157
판교 한식집,하동곰탕화수분,곰탕,0.0,0,0,경기 성남시 분당구 판교역로 230,삼평동 679,,0316987895,https://place.map.kakao.com/1454707975
판교 한식집,태드럼통,회,0.0,0,0,경기 성남시 분당구 판교공원로2길 52,판교동 601-9,,,https://place.map.kakao.com/16188142
판교 한식집,우선생 국밥 현대백화점판교점,국밥,0.0,0,0,경기 성남시 분당구 판교역로146번길 20 지하1층,백현동 541,,,https://place.map.kakao.com/1767135666
판교 한식집,강씨돌판오리,오리,0.0,0,0,경기 성남시 분당구 대왕판교로712번길 22 판교테크노밸리,삼평동 696-1,,,https://place.map.kakao.com/26874338
판교 한식집,편장군 족발,"족발,보쌈",0.0,0,0,경기 성남시 분당구 판교역로146번길 20,백현동 541,,,https://place.map.kakao.com/804694077
판교 한식집,더냄비,한식,0.0,0,0,경기 성남시 분당구 동판교로 49,백현동 553-2,,,https://place.map.kakao.com/1071110181
판교 한식집,비타민장어,장어,0.0,0,0,경기 성남시 분당구 판교역로 230,삼평동 679,,0316982832,https://place.map.kakao.com/26802764
판교 한식집,후니드 SK플래닛판교,한식,0.0,0,0,경기 성남시 분당구 판교로 264,삼평동 623,,,https://place.map.kakao.com/22758044
판교 한식집,궁중만두,한식,0.0,0,0,경기 성남시 분당구 판교역로 230,삼평동 679,,,https://place.map.kakao.com/2117911830
판교 한식집,도니족발,한식,0.0,0,0,경기 성남시 분당구 판교역로 180,삼평동 645,,0317021128,https://place.map.kakao.com/348784480
판교 한식집,원마을식당,국밥,0.0,0,0,경기 성남시 분당구 판교공원로3길 9,판교동 615-5,매일 09:00 ~ 22:00,,https://place.map.kakao.com/15545067
판교 한식집,해킹,한식,5.0,1,0,경기 성남시 분당구 대왕판교로 670 유스페이스2 2층 208호,삼평동 682,,,https://place.map.kakao.com/27559250
판교 한식집,율판교점,한식,2.0,2,74,경기 성남시 분당구 대왕판교로 660,삼평동 670,월~금 15:00 ~ 17:00,,https://place.map.kakao.com/801419396
판교 한식집,닭갈비야,닭요리,0.0,0,0,경기 성남시 분당구 판교역로 230 삼환하이팩스 B동 208-2~3호,삼평동 679,,,https://place.map.kakao.com/1372370719
판교 한식집,국밥공방,국밥,5.0,1,0,경기 성남시 분당구 판교역로 231,삼평동 680,,,https://place.map.kakao.com/1110253723
판교 한식집,양생판교 운중점,한식,0.0,0,0,경기 성남시 분당구 운중로 115,운중동 959,,03180161515,https://place.map.kakao.com/1678108039
판교 한식집,양대포 판교점,"곱창,막창",1.0,3,0,경기 성남시 분당구 대왕판교로 660 유스페이스1 1층 117호,삼평동 670,매일 16:00 ~ 24:00,,https://place.map.kakao.com/1483112964
판교 한식집,전국3대춘천닭갈비 판교점,한식,0.0,0,0,경기 성남시 분당구 판교공원로3길 9,판교동 615-5,매일 11:00 ~ 22:00,050720966371,https://place.map.kakao.com/1251953964
판교 한식집,고깃집두마리,갈비,0.0,0,0,경기 성남시 분당구 판교역로 230,삼평동 679,,,https://place.map.kakao.com/26955155
판교 한식집,어니스트키친 고깃간,"육류,고기",4.5,2,0,경기 성남시 분당구 판교로255번길 9-22,삼평동 618,,0316288892,https://place.map.kakao.com/21303248
판교 한식집,블루클린,한식,0.0,0,0,경기 성남시 분당구 대왕판교로 670,삼평동 682,,07086162223,https://place.map.kakao.com/1108012175
판교 한식집,신제주해장국 판교점,해장국,0.0,0,0,경기 성남시 분당구 판교역로 240 삼환하이펙스A동 지하1층 B-107호,삼평동 678,,,https://place.map.kakao.com/1073930795
판교 한식집,소소한덮밥,한식,0.0,0,0,경기 성남시 분당구 판교역로 240,삼평동 678,월~목 09:35 ~ 23:30 · 휴게시간 월~금 15:30 ~ 16:15,050712991951,https://place.map.kakao.com/1260344471
판교 한식집,1등급곱창,"곱창,막창",0.0,0,0,경기 성남시 분당구 대왕판교로 670,삼평동 682,,,https://place.map.kakao.com/26806086
판교 한식집,바푸리 상평점,한식,0.0,0,0,경기 성남시 분당구 판교로 374,삼평동 720,,03180165692,https://place.map.kakao.com/2139332370
판교 한식집,족발의나라,"족발,보쌈",0.0,0,0,경기 성남시 분당구 대왕판교로 670,삼평동 682,,,https://place.map.kakao.com/23483655
판교 한식집,쭈꾸미온반,"육류,고기",0.0,0,0,경기 성남시 분당구 동판교로 52,백현동 600,"월,화,수,금,토 10:30 ~ 21:00",,https://place.map.kakao.com/136459244
판교 한식집,마약생고기 판교점,"육류,고기",2.5,2,0,경기 성남시 분당구 대왕판교로 660 유스페이스1 205호,삼평동 670,,,https://place.map.kakao.com/26600305
판교 한식집,부뚜막김치찜 성남분당점,한식,0.0,0,0,경기 성남시 분당구 운중로138번길 36,운중동 930-6,"수,목 15:00 ~ 23:30",05048067485,https://place.map.kakao.com/1555185987
