검색키워드,가게이름,카테고리,평점,평점건수,리뷰수,주소,지번,영업시간,연락처,상세정보링크
판교 일식집,참치마연어야,참치회,0.0,0,0,경기 성남시 분당구 내정로173번길 5 궁전쇼핑타운 106호,수내동 28-5,,0317143737,https://place.map.kakao.com/27479525
판교 일식집,용우동 하이패스센터점,"돈까스,우동",0.0,0,0,경기 성남시 분당구 궁내동 257-2,,,,https://place.map.kakao.com/52188792
판교 일식집,미야코,일식,3.0,2,2,경기 성남시 분당구 백현로101번길 16 대덕프라자 1층 111호,수내동 19-4,월~금 14:30 ~ 16:30,01088464948,https://place.map.kakao.com/705051616
판교 일식집,이학복집,일식,0.0,0,0,경기 성남시 분당구 성남대로772번길 8-1,이매동 90-4,,,https://place.map.kakao.com/23064312
판교 일식집,허수아비돈까스 분당점,"돈까스,우동",0.0,0,0,경기 성남시 분당구 분당로53번길 10 동호프라자2층,서현동 268-6,,,https://place.map.kakao.com/13289382
판교 일식집,사조참치 정자점,참치회,0.0,0,0,경기 성남시 분당구 느티로 27,정자동 15-7,,,https://place.map.kakao.com/13284654
판교 일식집,백두제면소 수내점,"돈까스,우동",0.0,0,0,경기 성남시 분당구 내정로173번길 11 양지마을 603동 지하1층 B03호,수내동 29,화~일 11:00 ~ 20:30,050714427654,https://place.map.kakao.com/2108732158
판교 일식집,놈즈,참치회,0.0,0,0,경기 성남시 분당구 황새울로360번길 12 대명프라자320호,서현동 248-1,,,https://place.map.kakao.com/27349402
판교 일식집,모미모미 롯데백화점분당점,일식,1.0,1,2,경기 성남시 분당구 황새울로200번길 45 지하 1층,수내동 14,,0317382002,https://place.map.kakao.com/830098587
판교 일식집,분당카레온 수내점,일식,0.0,0,2,경기 성남시 분당구 황새울로 216 휴맥스빌리지 지하1층 B101호,수내동 11-4,월~금 10:00 ~ 20:00,,https://place.map.kakao.com/1295665306
판교 일식집,초밥사랑,"초밥,롤",5.0,1,0,경기 성남시 수정구 설개로 10,시흥동 85-5,,,https://place.map.kakao.com/1238915813
판교 일식집,아라도참치,참치회,0.0,0,0,경기 성남시 분당구 느티로 16 젤존타워I 2층,정자동 17-1,,,https://place.map.kakao.com/27262258
판교 일식집,정세이카츠 돈카츠,"돈까스,우동",5.0,1,2,경기 성남시 분당구 수내로 39,수내동 1-1,월~금 14:30 ~ 18:00,,https://place.map.kakao.com/1032643855
판교 일식집,돈미,"돈까스,우동",0.0,0,0,경기 성남시 분당구 분당로53번길 15,서현동 269-3,,,https://place.map.kakao.com/1138946559
판교 일식집,야마모리야 배우김강현점,일식집,0.0,0,0,경기 성남시 분당구 정자일로 248 파크뷰 상가 2층 224호,정자동 6,월~금 12:50 ~ 19:30,,https://place.map.kakao.com/722303823
판교 일식집,연어로운 분당시범단지점,일식,0.0,0,0,경기 성남시 분당구 중앙공원로31번길 42,서현동 89,매일 11:00 ~ 20:00,050372625997,https://place.map.kakao.com/438815887
판교 일식집,일생청춘,일식,0.0,0,0,경기 성남시 분당구 정자일로 220,정자동 14-1,,0317152722,https://place.map.kakao.com/74790045
판교 일식집,지존타코야끼,일식,4.1,8,2,경기 성남시 분당구 판교로 478,이매동 97-6,,,https://place.map.kakao.com/1294725641
판교 일식집,모리야,일식집,0.0,0,0,경기 성남시 분당구 느티로 27,정자동 15-7,,,https://place.map.kakao.com/8807258
판교 일식집,이까,"초밥,롤",0.0,0,0,경기 성남시 분당구 정자일로 192 지파크프라자 1층 108호,정자동 23-1,,,https://place.map.kakao.com/1868483510
판교 일식집,호시참치,참치회,0.0,0,0,경기 성남시 분당구 황새울로214번길 8,수내동 21-1,,,https://place.map.kakao.com/19264288
판교 일식집,고등스시,"초밥,롤",2.5,4,0,경기 성남시 수정구 청계산로4길 59,고등동 609-1,매일 11:00 ~ 22:00,,https://place.map.kakao.com/1511017065
판교 일식집,심플프로젝트컴퍼니,일식,0.0,0,0,경기 성남시 수정구 창업로 17,시흥동 288-2,,,https://place.map.kakao.com/671259843
판교 일식집,롤집,일식,0.0,0,0,경기 성남시 분당구 분당로53번길 11,서현동 269-5,,,https://place.map.kakao.com/10357622
판교 일식집,복참치,참치회,0.0,0,0,경기 성남시 분당구 성남대로772번길 5,이매동 87-9,,,https://place.map.kakao.com/26806583
판교 일식집,강민수산,일식,0.0,0,0,경기 성남시 분당구 백현로150번길 7,정자동 44-4,,0317128829,https://place.map.kakao.com/1601478075
판교 일식집,한스에프디,일식집,0.0,0,0,경기 성남시 분당구 황새울로335번길 5 106호,서현동 261-5,,,https://place.map.kakao.com/1730273440
판교 일식집,스끼야끼AM11,일식집,0.0,0,0,경기 성남시 분당구 황새울로312번길 20,서현동 265-6,,,https://place.map.kakao.com/19332161
판교 일식집,에이온파트너스,일식,0.0,0,0,경기 성남시 분당구 정자일로 192,정자동 23-1,,07077865050,https://place.map.kakao.com/908422912
판교 일식집,배들집,일식,0.0,0,0,경기 성남시 분당구 황새울로258번길 43,수내동 6-9,,07042032345,https://place.map.kakao.com/1615247022
판교 일식집,키노시타,일식,0.0,0,0,경기 성남시 분당구 백현로101번길 13,수내동 20-5,,,https://place.map.kakao.com/769826340
판교 일식집,스시가이,"초밥,롤",0.0,0,0,경기 성남시 분당구 내정로173번길 11,수내동 29,,,https://place.map.kakao.com/15347421
판교 일식집,두툼바삭가츠 분당시범단지점,일식,0.0,0,0,경기 성남시 분당구 중앙공원로31번길 42,서현동 89,매일 10:00 ~ 20:00,050372625995,https://place.map.kakao.com/1736826745
판교 일식집,스시보이,일식,0.0,0,0,경기 성남시 분당구 서현로 184,서현동 251-3,,,https://place.map.kakao.com/26174833
판교 일식집,미유,일식,0.0,0,0,경기 성남시 분당구 황새울로214번길 8,수내동 21-1,,0317152569,https://place.map.kakao.com/1818268196
판교 일식집,푸름파크키친 분당휴맥스점,일식,0.0,0,0,경기 성남시 분당구 황새울로 216,수내동 11-4,,,https://place.map.kakao.com/1591303988
판교 일식집,에스에스벤처스,일식,0.0,0,0,경기 성남시 분당구 백현로101번길 16,수내동 19-4,,,https://place.map.kakao.com/1568690163
