검색키워드,가게이름,카테고리,평점,평점건수,리뷰수,주소,지번,영업시간,연락처,상세정보링크
판교 고깃집,서현닭한마리칼국수,닭요리,4.1,31,12,경기 성남시 분당구 황새울로360번길 28 은성프라자 5층 501호,서현동 247-4,매일 11:00 ~ 23:00,0317033500,https://place.map.kakao.com/2068640702
판교 고깃집,산골밥상족발,"족발,보쌈",4.3,6,10,경기 성남시 분당구 백현로101번길 16 2층,수내동 19-4,매일 10:00 ~ 23:00,0317195834,https://place.map.kakao.com/136147576
판교 고깃집,고봉삼계탕 분당점,삼계탕,4.5,14,43,"경기 성남시 분당구 황새울로360번길 35 서현현대프라자 1층 104, 107호",서현동 246-6,매일 11:00 ~ 21:00,0317017800,https://place.map.kakao.com/1208775490
판교 고깃집,제주클래식 분당점,"육류,고기",3.6,14,"1,282","경기 성남시 분당구 정자일로 240 월드프라자 102호, 103호",정자동 8-3,월~토 11:30 ~ 22:00,0317264295,https://place.map.kakao.com/1012100046
판교 고깃집,라무진 서현역점,"육류,고기",4.5,13,146,경기 성남시 분당구 서현로 192 야베스밸리 1층 105호,서현동 251-1,월~금 17:00 ~ 23:00,0317016544,https://place.map.kakao.com/1554353064
판교 고깃집,육블럭,"육류,고기",4.4,7,19,경기 성남시 분당구 정자일로213번길 10 성원상떼뷰리젠시 101동 105호,정자동 12-3,매일 11:00 ~ 22:00 · 휴게시간 월~금 15:00 ~ 17:00,0317156692,https://place.map.kakao.com/2112992111
판교 고깃집,천하제일족발얼큰등심칼국수,"족발,보쌈",4.0,2,0,경기 성남시 분당구 황새울로258번길 32,수내동 7-6,매일 11:00 ~ 24:00,,https://place.map.kakao.com/1894231101
판교 고깃집,정든닭발 서현점,닭요리,3.8,12,48,경기 성남시 분당구 서현로210번길 16 유성트윈스 동관 2층 208호,서현동 248-4,매일 16:30 ~ 02:00,0317090092,https://place.map.kakao.com/12436902
판교 고깃집,인사동,"족발,보쌈",3.8,4,9,경기 성남시 분당구 황새울로200번길 26 지하1층,수내동 16-6,매일 11:00 ~ 02:00 · 휴게시간 매일 14:30 ~ 16:00,,https://place.map.kakao.com/12388645
판교 고깃집,항아리보쌈 분당정자점,"족발,보쌈",4.5,36,75,경기 성남시 분당구 내정로119번길 11 1층,정자동 53-2,매일 11:00 ~ 22:30 · 휴게시간 월~금 15:30 ~ 17:00,0317124119,https://place.map.kakao.com/18747547
판교 고깃집,248갈매기 서현점,"육류,고기",3.2,18,40,경기 성남시 분당구 황새울로360번길 12 2층,서현동 248-1,매일 11:30 ~ 02:00,0317040045,https://place.map.kakao.com/27445733
판교 고깃집,먹보집,"육류,고기",4.0,2,8,경기 성남시 분당구 황새울로258번길 32 2층,수내동 7-6,월~금 11:00 ~ 21:30 · 휴게시간 월~금 15:00 ~ 17:00,0317128253,https://place.map.kakao.com/1303968143
판교 고깃집,석아저씨족발,"족발,보쌈",5.0,14,9,경기 성남시 분당구 백현로101번길 12 1층,수내동 19-6,매일 12:00 ~ 24:00,0317152399,https://place.map.kakao.com/782958490
판교 고깃집,고기를굽다,"육류,고기",5.0,1,178,경기 성남시 분당구 황새울로258번길 36 광진프라자 2층 201호,수내동 7-8,월~금 11:00 ~ 23:00 · 휴게시간 월~금 15:00 ~ 17:00,0317161960,https://place.map.kakao.com/1070526931
판교 고깃집,식껍 수내점,"육류,고기",4.0,7,187,경기 성남시 분당구 황새울로258번길 10-7 가나프라자 106호,수내동 8-3,매일 15:00 ~ 01:00,,https://place.map.kakao.com/1825320015
판교 고깃집,양푼애등갈비 분당본점,갈비,3.2,13,185,경기 성남시 분당구 서현로 184 엘지분당에클라트 1차 2층 207호,서현동 251-4,월~토 11:30 ~ 22:00,050714048847,https://place.map.kakao.com/884125087
판교 고깃집,싸움의고수 분당수내점,"족발,보쌈",3.8,13,8,경기 성남시 분당구 백현로101번길 12 세인프라자 1층 110호,수내동 19-6,매일 11:00 ~ 22:00,0317120558,https://place.map.kakao.com/56665932
판교 고깃집,한소헌,"육류,고기",4.4,28,883,경기 성남시 분당구 성남대로331번길 3-3 젤존타워3 2층 206호,정자동 156-1,매일 11:00 ~ 22:00 · 휴게시간 매일 15:00 ~ 17:00,0317119220,https://place.map.kakao.com/1712259768
판교 고깃집,산마루 양푼이닭도리탕,닭요리,3.6,17,86,경기 성남시 분당구 황새울로360번길 12 지하1층,서현동 248-1,매일 16:00 ~ 02:00,,https://place.map.kakao.com/19477598
판교 고깃집,정가네능이백숙,삼계탕,4.2,45,53,경기 성남시 분당구 서현로247번길 9,서현동 82-12,매일 10:00 ~ 21:50,0317038071,https://place.map.kakao.com/19338855
판교 고깃집,돌담촌 서현1호점,"육류,고기",5.0,1,2,경기 성남시 분당구 황새울로351번길 10 여암빌딩 2층,서현동 254-4,매일 10:00 ~ 23:00,0316975292,https://place.map.kakao.com/8262744
판교 고깃집,팔각도 분당서현역점,닭요리,4.0,7,109,경기 성남시 분당구 서현로210번길 16,서현동 248-4,매일 11:30 ~ 23:00,0317788786,https://place.map.kakao.com/400505336
판교 고깃집,화로사랑 분당수내점,갈비,5.0,2,6,"경기 성남시 분당구 백현로101번길 17 113,114,115호",수내동 20-3,월~토 11:30 ~ 22:00 · 휴게시간 월~토 15:00 ~ 17:00,,https://place.map.kakao.com/15872806
판교 고깃집,불고기미식관,"불고기,두루치기",4.1,44,223,경기 성남시 분당구 느티로 27 하나플라자빌딩 2층 209호,정자동 15-7,매일 11:30 ~ 21:30 · 휴게시간 매일 15:00 ~ 17:00,050713138121,https://place.map.kakao.com/195183718
판교 고깃집,부추삼겹살,삼겹살,4.2,23,201,경기 성남시 분당구 서현로 204 엘지에클라트2차 1층 101호,서현동 245-4,월~금 17:00 ~ 01:30,,https://place.map.kakao.com/1986176625
판교 고깃집,봉추찜닭 분당서현점,닭요리,3.7,12,21,경기 성남시 분당구 분당로53번길 15 산호트윈스 205호,서현동 269-3,매일 11:00 ~ 22:00,0317039381,https://place.map.kakao.com/10461698
판교 고깃집,내가조선의족발이다,"족발,보쌈",0.0,0,4,경기 성남시 분당구 판교로 436 홍우프라자 1층 2호,이매동 131-3,월~금 15:30 ~ 23:55,0317097781,https://place.map.kakao.com/2020093395
판교 고깃집,1984냉골집,삼겹살,5.0,2,31,경기 성남시 분당구 황새울로258번길 10-7 가나프라자 1층 102호,수내동 8-3,월~토 15:00 ~ 01:00,0317122400,https://place.map.kakao.com/159541133
판교 고깃집,부자갈비경복궁 야탑점,갈비,3.0,2,4,경기 성남시 분당구 양현로 246 1-2층,야탑동 532-1,,0317812023,https://place.map.kakao.com/879142127
판교 고깃집,황제삼계탕,삼계탕,2.9,34,106,경기 성남시 수정구 탄천로339번길 8 1층,사송동 649-4,매일 10:30 ~ 20:30,0317235949,https://place.map.kakao.com/8018687
판교 고깃집,육회한녀석들 분당직영점,"육류,고기",4.7,7,20,경기 성남시 분당구 황새울로258번길 32 코리아나빌딩 2층 202호,수내동 7-6,매일 16:30 ~ 24:00,07086910666,https://place.map.kakao.com/1150543275
판교 고깃집,엄마네돼지마을,"불고기,두루치기",4.3,10,12,경기 성남시 수정구 설개로2번길 19 1층,시흥동 83-35,월~금 11:00 ~ 20:00 · 휴게시간 월~금 14:00 ~ 17:00,0317238925,https://place.map.kakao.com/884176097
판교 고깃집,우야지막창 분당서현역점,"곱창,막창",3.2,17,51,경기 성남시 분당구 황새울로360번길 26 삼보프라자 303호,서현동 247-3,월~금 16:00 ~ 01:00,0317054032,https://place.map.kakao.com/465311705
판교 고깃집,고공 분당점,"육류,고기",4.8,17,214,경기 성남시 분당구 백현로156번길 16 1층,정자동 42-7,월~금 16:00 ~ 23:00,0316085050,https://place.map.kakao.com/58869063
판교 고깃집,족발팩토리,"족발,보쌈",4.5,6,1,경기 성남시 분당구 황새울로335번길 8,서현동 260-4,매일 10:00 ~ 01:40,0317018808,https://place.map.kakao.com/22321565
판교 고깃집,서현곱창,"곱창,막창",5.0,4,56,경기 성남시 분당구 서현로210번길 2,서현동 245-3,월~금 16:00 ~ 24:00,,https://place.map.kakao.com/758807830
판교 고깃집,한우사랑 정육식당,"육류,고기",4.5,2,2,경기 성남시 분당구 판교로 437,야탑동 533-4,"월,수,목,금,토,일 11:00 ~ 22:00",0317079886,https://place.map.kakao.com/61647467
판교 고깃집,곱분이곱창 분당서현점,"곱창,막창",1.0,2,0,경기 성남시 분당구 서현로 170 풍림아이원플러스 지하1층 B107호,서현동 255-1,매일 15:00 ~ 01:50,,https://place.map.kakao.com/1469336675
판교 고깃집,겨울엔 능계탕,삼계탕,5.0,5,5,경기 성남시 분당구 정자일로 240 월드프라자 1층 115호,정자동 8-3,매일 11:00 ~ 21:00 · 휴게시간 매일 15:00 ~ 16:00,07086914705,https://place.map.kakao.com/172926982
판교 고깃집,느티나무집,"육류,고기",4.0,21,53,경기 성남시 분당구 성남대로762번길 16,이매동 95-1,월~토 11:30 ~ 22:00 · 휴게시간 월~토 15:00 ~ 17:00,0317084346,https://place.map.kakao.com/21298524
판교 고깃집,두찜 분당서현점,닭요리,4.5,2,15,경기 성남시 분당구 분당로53번길 20 이랜드분당프라자 1층 105호,서현동 268-2,매일 11:00 ~ 23:00,0317073336,https://place.map.kakao.com/1905389153
판교 고깃집,대세박목살 분당서현점,"육류,고기",3.9,12,"1,365",경기 성남시 분당구 서현로 204 엘지에클라트 2차 2층 202호,서현동 245-4,매일 16:00 ~ 24:00,0317078779,https://place.map.kakao.com/1952048287
판교 고깃집,화끈곱창,"곱창,막창",4.4,8,21,경기 성남시 분당구 서현로210번길 16,서현동 248-4,월~토 17:00 ~ 24:00,0316236093,https://place.map.kakao.com/19027113
판교 고깃집,삼계마을,닭요리,4.3,6,5,경기 성남시 분당구 분당로53번길 13,서현동 269-4,매일 10:00 ~ 22:00,0317095722,https://place.map.kakao.com/16449657
판교 고깃집,소담누룽지삼계탕,삼계탕,5.0,1,0,경기 성남시 분당구 하오개로 337,운중동 383-2,,,https://place.map.kakao.com/18907171
판교 고깃집,여수아 솥뚜껑삼겹살,삼겹살,4.4,8,17,경기 성남시 수정구 청계산로4길 17-12 1층,고등동 613-2,월~토 10:00 ~ 22:00 · 휴게시간 월~토 16:00 ~ 17:00,0317573668,https://place.map.kakao.com/512896603
판교 고깃집,정통집 서현점,"육류,고기",,(30),102,경기 성남시 분당구 황새울로360번길 22 영건프라자 2층 207호,서현동 247-1,매일 15:00 ~ 23:00,0317083300,https://place.map.kakao.com/614778427
판교 고깃집,육회한시간,"육류,고기",4.6,9,258,경기 성남시 분당구 서현로 204,서현동 245,월~목 17:00 ~ 01:00,,https://place.map.kakao.com/849583849
판교 고깃집,명륜진사갈비 성남야탑점,갈비,2.9,47,49,경기 성남시 분당구 판교로 497,야탑동 527-8,매일 11:30 ~ 22:00,0317079298,https://place.map.kakao.com/1110952006
판교 고깃집,명가보쌈,"족발,보쌈",3.0,4,46,경기 성남시 분당구 서현로 184 LG에클라트 2층 206호,서현동 251-3,매일 10:00 ~ 21:30 · 휴게시간 매일 15:30 ~ 16:30,0317085955,https://place.map.kakao.com/593480144
판교 고깃집,석이네,"육류,고기",4.0,4,5,"경기 성남시 분당구 판교대장로8길 10 클라우드베이6 1층 101,102,103호",대장동 616-1,"월,수,목,금,토,일 15:00 ~ 22:00",03180397892,https://place.map.kakao.com/1175224718
판교 고깃집,소우,"육류,고기",3.8,4,55,경기 성남시 분당구 황새울로 315 대현빌딩 2층 202호,서현동 273-1,월~토 11:30 ~ 22:00 · 휴게시간 월~토 14:00 ~ 17:00,0317014734,https://place.map.kakao.com/37723205
판교 고깃집,화로구이정,"육류,고기",,(30),42,경기 성남시 분당구 황새울로258번길 32 코리아나빌딩 1층 113호,수내동 7-6,월~토 11:00 ~ 22:00,0317113773,https://place.map.kakao.com/2072014315
판교 고깃집,한우마을장다리식당 정자점,"육류,고기",4.6,7,7,경기 성남시 분당구 내정로119번길 20 1층,정자동 43-9,화~일 12:00 ~ 22:00,0317191815,https://place.map.kakao.com/8156710
판교 고깃집,한강장작구이,닭요리,4.0,30,95,경기 성남시 분당구 이매로 82-1,이매동 260-2,월~금 11:30 ~ 23:00,0317786068,https://place.map.kakao.com/1398697654
판교 고깃집,육값어치,"육류,고기",3.7,9,"1,545",경기 성남시 분당구 황새울로360번길 26,서현동 247-3,매일 17:00 ~ 02:00,0317038942,https://place.map.kakao.com/1500068468
판교 고깃집,백향목,"육류,고기",4.6,12,8,경기 성남시 분당구 정자일로198번길 15 2층,정자동 17-4,,0317860077,https://place.map.kakao.com/9074444
판교 고깃집,환이네갈비살 서현점,갈비,2.8,6,47,경기 성남시 분당구 서현로210번길 16 2층 202호,서현동 248-4,매일 11:00 ~ 24:00,0317074133,https://place.map.kakao.com/125616262
판교 고깃집,식껍 대장점,"육류,고기",4.5,10,8,경기 성남시 분당구 판교대장로8길 15 1층,대장동 614-2,화~일 16:00 ~ 22:00,,https://place.map.kakao.com/1844930439
판교 고깃집,248도깨비,삼겹살,2.7,6,23,"경기 성남시 분당구 황새울로360번길 12 대명프라자 2층 202~203,205호",서현동 248-1,매일 15:00 ~ 02:00,0317040045,https://place.map.kakao.com/555813715
판교 고깃집,유담,닭요리,4.6,47,180,경기 성남시 분당구 내정로119번길 6 1층,정자동 50-6,화~일 11:30 ~ 22:00 · 휴게시간 화~금 15:00 ~ 17:00,0317179777,https://place.map.kakao.com/317594752
판교 고깃집,대왕가든 2호점,삼겹살,3.4,5,19,경기 성남시 수정구 여수대로 98 1층,사송동 659-1,매일 11:00 ~ 22:00 · 휴게시간 매일 14:30 ~ 17:00,0317529292,https://place.map.kakao.com/661241864
판교 고깃집,한마음정육식당 서현점,"육류,고기",4.5,4,96,경기 성남시 분당구 황새울로360번길 26 2층,서현동 247-3,매일 11:30 ~ 23:30,0317019243,https://place.map.kakao.com/1160189637
판교 고깃집,미담,삼겹살,3.8,36,"1,338",경기 성남시 분당구 성남대로331번길 9-13 1층,정자동 157-6,월~금 11:30 ~ 22:00,0317110774,https://place.map.kakao.com/1939002664
판교 고깃집,솔밭삼겹살해장국,"육류,고기",3.7,70,140,경기 성남시 분당구 성남대로331번길 11-15,정자동 158-7,매일 00:00 ~ 24:00,0317112638,https://place.map.kakao.com/25975641
판교 고깃집,자연갈비 분당수내점,갈비,4.0,1,0,경기 성남시 분당구 황새울로258번길 42 해암빌딩 2층,수내동 13-2,,0317179898,https://place.map.kakao.com/1945923264
판교 고깃집,직화에빠지다 분당1호점,닭요리,5.0,1,2,경기 성남시 분당구 양현로 126 미림프라자 1층 109호,이매동 115-1,"월,수,목,금 16:00 ~ 01:00",,https://place.map.kakao.com/1498686771
판교 고깃집,수내닭꼬치,닭요리,3.4,11,0,경기 성남시 분당구 중앙공원로39번길 49,서현동 88,매일 12:00 ~ 01:00,07046524048,https://place.map.kakao.com/20043765
판교 고깃집,따띠삼겹 분당휴맥스점,삼겹살,0.0,0,0,경기 성남시 분당구 황새울로 216 휴맥스빌리지 지하1층 B101호 9호,수내동 11-4,월~금 10:00 ~ 23:00,,https://place.map.kakao.com/1643937429
판교 고깃집,옛골명가,닭요리,3.3,3,48,경기 성남시 수정구 달래내로 349 1층,상적동 240-27,매일 11:00 ~ 22:00,0317577038,https://place.map.kakao.com/12630887
판교 고깃집,경아식당 서현점,"육류,고기",2.4,7,310,경기 성남시 분당구 서현로210번길 2 1층 104호,서현동 245-3,매일 11:00 ~ 02:00,,https://place.map.kakao.com/1444988546
판교 고깃집,도적,갈비,0.0,0,0,경기 성남시 분당구 백현로101번길 17 초림프라자 2층,수내동 20-2,매일 17:00 ~ 24:00,,https://place.map.kakao.com/13306250
판교 고깃집,육첩반상 롯데백화점분당점,"육류,고기",3.0,3,0,경기 성남시 분당구 황새울로200번길 45 지하 1층,수내동 14,,0317382005,https://place.map.kakao.com/171668252
판교 고깃집,도담뚝배기,"불고기,두루치기",3.3,11,5,경기 성남시 분당구 하오개로351번길 8-7,운중동 351-4,,0317018332,https://place.map.kakao.com/1690849292
판교 고깃집,행자골왕돌판삼겹살구이,삼겹살,3.9,8,11,경기 성남시 분당구 성남대로772번길 5 1층,이매동 87-9,월~토 11:10 ~ 22:00 · 휴게시간 월~토 14:30 ~ 16:30,0317095566,https://place.map.kakao.com/12059637
판교 고깃집,양가네명품갈비찜 분당점,갈비,0.0,0,0,경기 성남시 분당구 서현로 170 풍림아이원플러스 지하1층 B107-1호,서현동 255-1,"월,화,수,목,토,일 09:00 ~ 01:00",,https://place.map.kakao.com/1933842488
판교 고깃집,와규하우스,"육류,고기",0.0,0,0,경기 성남시 분당구 백현로101번길 12,수내동 19-6,,,https://place.map.kakao.com/477893819
판교 고깃집,쫄면주는삼겹본능 이매점,삼겹살,0.0,0,0,경기 성남시 분당구 성남대로779번길 48,이매동 137-6,월~토 10:30 ~ 21:30,050437711918,https://place.map.kakao.com/1574726565
판교 고깃집,돈블랑 수내점,"육류,고기",4.0,3,0,경기 성남시 분당구 백현로101번길 21 1층,수내동 20-1,매일 11:00 ~ 22:00,0317157877,https://place.map.kakao.com/1713941184
판교 고깃집,행복한찜닭 분당수내점,닭요리,0.0,0,0,경기 성남시 분당구 황새울로 216 지하1층 B101호,수내동 11-4,매일 10:00 ~ 22:00,,https://place.map.kakao.com/5069519
판교 고깃집,여장군 이매점,"육류,고기",4.0,15,24,경기 성남시 분당구 성남대로762번길 7 1층,이매동 95-2,월~금 16:00 ~ 22:00,0317029250,https://place.map.kakao.com/1720809051
판교 고깃집,정자동갈비살집,갈비,4.2,9,17,경기 성남시 분당구 정자일로 197 1층 105-3호,정자동 16-2,월~토 17:00 ~ 22:00,,https://place.map.kakao.com/1123664071
판교 고깃집,이가네양갈비 서현점,갈비,0.0,0,0,경기 성남시 분당구 황새울로335번길 10 멜로즈프라자 1층 101호,서현동 260-3,,,https://place.map.kakao.com/1469150926
판교 고깃집,돈마니마니홍보관 수내본점,"육류,고기",5.0,1,0,경기 성남시 분당구 수내로46번길 20,수내동 8-5,,,https://place.map.kakao.com/1833983734
판교 고깃집,김청자매운갈비찜 분당본점,갈비,0.0,0,50,경기 성남시 분당구 황새울로330번길 16 2층,서현동 270-3,월~토 11:00 ~ 22:00 · 휴게시간 월~토 15:00 ~ 17:00,,https://place.map.kakao.com/2096026899
판교 고깃집,제주돔베옥,"육류,고기",0.0,0,1,경기 성남시 분당구 판교대장로7길 16,대장동 595,,0317115256,https://place.map.kakao.com/871520697
판교 고깃집,제주명가,"육류,고기",1.0,1,0,경기 성남시 분당구 백현로101번길 20,수내동 19-2,,0317184335,https://place.map.kakao.com/26434129
판교 고깃집,육회왕자&연어공주 분당서현점,"육류,고기",2.8,5,2,"경기 성남시 분당구 황새울로360번길 26 삼보프라자 지하1층 B05,B06호",서현동 247-3,"월,수,목,금,토,일 17:00 ~ 02:00",07046474242,https://place.map.kakao.com/1700342098
판교 고깃집,불꽃돼지 서현직영점,"육류,고기",0.0,0,0,경기 성남시 분당구 황새울로 315,서현동 273-1,,07081935079,https://place.map.kakao.com/19782342
판교 고깃집,남문보쌈,"족발,보쌈",0.0,0,0,경기 성남시 분당구 수내로 42,수내동 4-3,,,https://place.map.kakao.com/239927811
판교 고깃집,정빙고,삼겹살,2.5,12,33,경기 성남시 분당구 정자일로198번길 22,정자동 18-9,월~토 16:50 ~ 23:00,0317182018,https://place.map.kakao.com/1439908949
판교 고깃집,금호돼지,"육류,고기",5.0,1,21,경기 성남시 분당구 내정로165번길 38 금호행복시장 2층,수내동 32,매일 11:00 ~ 21:30 · 휴게시간 매일 15:30 ~ 16:30,,https://place.map.kakao.com/1808663731
판교 고깃집,냉철한삼겹 대장동점,삼겹살,0.0,0,26,경기 성남시 분당구 판교대장로8길 22,대장동 618,매일 11:30 ~ 21:30 · 휴게시간 매일 15:00 ~ 17:00,03180239392,https://place.map.kakao.com/2118742076
판교 고깃집,옥돌명가,"육류,고기",0.0,0,0,경기 성남시 분당구 황새울로 325,서현동 272-1,매일 10:00 ~ 23:00,,https://place.map.kakao.com/16572102
판교 고깃집,지랄닭발 분당점,닭요리,0.0,0,7,경기 성남시 분당구 내정로165번길 38,수내동 32,매일 17:00 ~ 01:00,0317144647,https://place.map.kakao.com/387821761
판교 고깃집,옥수동돼치집 돼지와김치의완벽한비율을찾다 야탑판교점,"육류,고기",0.0,0,0,경기 성남시 분당구 성남대로779번길 52,이매동 137-4,"화,수 10:50 ~ 22:30 · 휴게시간 매일 15:00 ~ 16:00",050720905521,https://place.map.kakao.com/505366352
판교 고깃집,곱창과막창사이 분당서현역점,"곱창,막창",5.0,2,4,경기 성남시 분당구 황새울로360번길 26,서현동 247-3,월~목 16:00 ~ 24:00,,https://place.map.kakao.com/1323412956
판교 고깃집,오뚜기식당 정자직영점,"육류,고기",4.0,2,24,경기 성남시 분당구 백현로150번길 5-1 1층,정자동 45-9,매일 10:00 ~ 24:00,0317177617,https://place.map.kakao.com/1712976697
판교 고깃집,대장닭발&닭도리탕 본점,닭요리,5.0,8,14,경기 성남시 분당구 판교대장로7길 6-35 1층 1호,대장동 607-7,월~토 16:30 ~ 23:00,0317122911,https://place.map.kakao.com/247002322
판교 고깃집,고기극찬 분당점,"육류,고기",0.0,0,5,경기 성남시 분당구 백현로101번길 16 대덕프라자 지하 1층 B102호,수내동 19-4,"수,토,일 11:00 ~ 22:00",,https://place.map.kakao.com/1791974670
판교 고깃집,귀한족발 정자역점,"족발,보쌈",,(30),2,경기 성남시 분당구 느티로 16 젤존타워 1차 2층 201호,정자동 17-1,매일 11:00 ~ 23:30,0317161036,https://place.map.kakao.com/1348674126
판교 고깃집,배밭갈비 분당점,갈비,4.3,16,320,경기 성남시 분당구 판교로 501 2층,야탑동 527-2,"월,수,목,금,토,일 11:30 ~ 22:00",0317093359,https://place.map.kakao.com/2045895822
판교 고깃집,왕십리닭곰탕,닭요리,3.2,29,41,경기 성남시 분당구 성남대로 345 1층,정자동 17-6,월~토 00:00 ~ 24:00,,https://place.map.kakao.com/16183533
판교 고깃집,동작그만 본점,"육류,고기",4.4,13,18,경기 성남시 분당구 내정로107번길 15 1층,정자동 67-8,매일 12:00 ~ 24:00,0317151134,https://place.map.kakao.com/16827966
판교 고깃집,곱분이곱창 분당서현점,"곱창,막창",4.4,18,56,경기 성남시 분당구 서현로210번길 14,서현동 248-3,매일 15:00 ~ 02:00,0317061242,https://place.map.kakao.com/217251378
판교 고깃집,진대감 분당점,"육류,고기",,(30),594,경기 성남시 분당구 성남대로331번길 3-10 1층,정자동 157-10,월~금 11:30 ~ 22:00,0317170111,https://place.map.kakao.com/663445629
판교 고깃집,돈멜 서현점,"육류,고기",5.0,5,0,경기 성남시 분당구 황새울로360번길 21 1층,서현동 246-2,월~금 16:30 ~ 23:30,,https://place.map.kakao.com/138042956
판교 고깃집,마포화곱창 서현역점,"곱창,막창",4.0,1,5,경기 성남시 분당구 서현로210번길 14 유성트윈프라자2차 2층 204호,서현동 248-3,매일 15:00 ~ 01:00,03176048377,https://place.map.kakao.com/1450773544
판교 고깃집,알맹이 분당점,"곱창,막창",0.0,0,0,경기 성남시 분당구 황새울로258번길 10-7 가나프라자빌딩 1층,수내동 8-3,,,https://place.map.kakao.com/13573362
판교 고깃집,신국민닭발 정자직영점,닭요리,3.8,10,11,경기 성남시 분당구 느티로69번길 6-5 1층,정자동 66-10,매일 17:00 ~ 01:00,0317192119,https://place.map.kakao.com/27169786
판교 고깃집,죽집 엄선 분당점,"육류,고기",0.0,0,0,경기 성남시 분당구 백현로101번길 16,수내동 19-4,매일 10:00 ~ 21:00 · 휴게시간 매일 14:30 ~ 15:30,,https://place.map.kakao.com/557076971
판교 고깃집,천족 수내역점,"족발,보쌈",0.0,0,0,경기 성남시 분당구 황새울로258번길 32 코리아나 빌딩 1층 111호,수내동 7-5,,,https://place.map.kakao.com/22842323
판교 고깃집,상상오리 정자점,"육류,고기",0.0,0,0,경기 성남시 분당구 내정로129번길 32,정자동 30-6,수~금 15:00 ~ 03:00,0317199252,https://place.map.kakao.com/1577226178
판교 고깃집,한우명가 정육식당,갈비,1.9,11,18,경기 성남시 분당구 야탑로69번길 18,야탑동 353-2,매일 00:00 ~ 24:00,0317036921,https://place.map.kakao.com/1851290257
판교 고깃집,토성오리삼겹,오리,5.0,3,1,경기 성남시 분당구 내정로119번길 8,정자동 50-8,,0317165359,https://place.map.kakao.com/26784948
판교 고깃집,강돈,"육류,고기",4.7,19,16,경기 성남시 수정구 청계산로2길 31 1층,고등동 596-7,월~토 16:00 ~ 22:00,0317599233,https://place.map.kakao.com/106978740
판교 고깃집,토미스육회,"육류,고기",0.0,0,0,경기 성남시 분당구 황새울로258번길 43,수내동 6-9,,0317168331,https://place.map.kakao.com/611626930
판교 고깃집,탄로,"육류,고기",4.5,13,155,경기 성남시 분당구 느티로63번길 5 1층,정자동 85-10,월~금 17:00 ~ 23:00,0317149290,https://place.map.kakao.com/536426311
판교 고깃집,서현마루,"육류,고기",0.0,0,0,경기 성남시 분당구 황새울로 315 2층,서현동 273-5,,07081933392,https://place.map.kakao.com/27478571
판교 고깃집,미가숯불구이,"육류,고기",0.0,0,0,경기 성남시 분당구 분당로53번길 19,서현동 269-2,,,https://place.map.kakao.com/13300281
판교 고깃집,명가비빔국수 보쌈,"족발,보쌈",4.0,1,0,경기 성남시 분당구 서현로 184,서현동 251-3,매일 09:15 ~ 21:30,,https://place.map.kakao.com/487842790
판교 고깃집,99육회본가 분당서현역,"육류,고기",0.0,0,2,경기 성남시 분당구 서현로 184,서현동 251-3,,0317058847,https://place.map.kakao.com/293191265
판교 고깃집,참우본가,"육류,고기",2.0,1,0,경기 성남시 분당구 분당로53번길 9 에이원프라자 2층,서현동 269-6,,0327063366,https://place.map.kakao.com/26794017
판교 고깃집,맛찬들왕소금구이 분당정자점,"육류,고기",4.5,101,207,"경기 성남시 분당구 성남대로331번길 3-6 1,2층",정자동 157-12,월~금 16:00 ~ 22:00,0317133392,https://place.map.kakao.com/94758248
판교 고깃집,미담휴,"육류,고기",3.0,21,"1,060",경기 성남시 분당구 성남대로331번길 9-12 우경빌딩 2층,정자동 158-5,월~토 11:30 ~ 22:00 · 휴게시간 월~토 14:30 ~ 16:30,,https://place.map.kakao.com/432512643
판교 고깃집,육시리 야탑점,"육류,고기",4.5,8,183,"경기 성남시 분당구 장미로48번길 14 엔즈빌오피스텔 121, 122호",야탑동 342,월~토 11:00 ~ 22:00,0317056671,https://place.map.kakao.com/744230688
판교 고깃집,야끼니쿠PM6,"육류,고기",0.0,0,0,경기 성남시 분당구 분당로53번길 21 산호프라자 2층 203호,서현동 269-1,,0317079533,https://place.map.kakao.com/19034321
판교 고깃집,딸바보곱창,"곱창,막창",3.0,2,3,경기 성남시 분당구 백현로150번길 17-4 1층 101호,정자동 41-5,영업시간 화~토 17:30 ~ 01:00,0317197797,https://place.map.kakao.com/808524379
판교 고깃집,도축장집아들들,"육류,고기",0.0,0,0,경기 성남시 분당구 분당로53번길 15 1층,서현동 269-3,,,https://place.map.kakao.com/1994418860
판교 고깃집,육회달인,"육류,고기",0.0,0,0,경기 성남시 분당구 수내로46번길 11,수내동 7-1,,,https://place.map.kakao.com/15520753
판교 고깃집,육회연가,"육류,고기",0.0,0,0,경기 성남시 분당구 분당로53번길 19,서현동 269-2,,,https://place.map.kakao.com/25084741
판교 고깃집,온돌집 서현점,갈비,2.5,2,0,경기 성남시 분당구 서현로210번길 2 성지하이츠텔 2층,서현동 245-3,,0317022420,https://place.map.kakao.com/11191507
판교 고깃집,깨닭,닭요리,2.8,5,28,경기 성남시 분당구 서현로 204 엘지에클라트2 1층 102호,서현동 245-4,매일 16:00 ~ 24:00,,https://place.map.kakao.com/1887609021
